YEAR,COUNTRY,TF8,SYS02,SYS03,SYS04,SE005,SE010,SE011,SE015,SE016,SE020,SE021,SE025,SE030,SE035,SE041,SE042,SE046,SE050,SE054,SE055,SE060,SE065,SE071,SE072,SE073,SE074,SE075,SE080,SE085,SE086,SE087,SE090,SE095,SE100,SE105,SE110,SE110D,SE110N,SE115,SE115D,SE115N,SE120,SE120D,SE120N,SE125,SE125D,SE125N,SE126,SE126D,SE126N,SE127,SE127D,SE127N,SE131,SE132,SE132D,SE132N,SE135,SE136,SE136D,SE136N,SE140,SE145,SE146,SE150,SE155,SE160,SE165,SE170,SE175,SE180,SE185,SE190,SE195,SE200,SE206,SE207,SE207D,SE207N,SE211,SE216,SE220,SE225,SE230,SE235,SE240,SE245,SE251,SE256,SE260,SE265,SE270,SE275,SE281,SE284,SE284D,SE284N,SE285,SE290,SE295,SE296,SE297,SE298,SE300,SE305,SE309,SE309D,SE309N,SE310,SE315,SE320,SE325,SE330,SE331,SE336,SE340,SE345,SE350,SE356,SE360,SE365,SE370,SE375,SE380,SE381,SE390,SE395,SE405,SE406,SE407,SE408,SE409,SE410,SE415,SE420,SE425,SE425D,SE425N,SE430,SE430D,SE430N,SE436,SE437,SE441,SE446,SE450,SE455,SE460,SE465,SE470,SE475,SE476,SE480,SE485,SE490,SE495,SE501,SE506,SE510,SE516,SE521,SE526,SE530,SE532,SE532D,SE532N,SE600,SE605,SE610,SE611,SE612,SE613,SE615,SE616,SE617,SE618,SE619,SE621,SE622,SE623,SE624,SE625,SE626,SE630,SE631,SE632,SE640,SE650,SE699,SE700,SE750
2008,(MLT) Malta,(6) Other grazing livestock,390,15 - <40,0.4293,14.4,1.1,2425.53,1.1,2421.17,0.0,4.36,1.99,1.97,0.0,0.01,0.0,0.02,0.0,0.0,0.0,0.0,0.0,1.93,0.03,0.0,0.03,0.0,12.98,1.13,0.0,0.0,10.04,1.56,0.0,0.03,,0.0,0.0,,0.0,0.0,6.4365626315,1.95,12.56,2945.7901333,1.13,3331.86,,0.0,0.0,,0.0,0.0,14616.0,0.6561471563,22275.82,14616.21,2112.0,1073.9740019,1.97,2112.05,0.0,0.0,0.0,11.0,0.0,0.0,0.0,145.0,0.0,0.0,13.0,0.0,1943.0,0.0,12104.0,932.42145709,12.98,12103.72,-1389.0,1503.0,4927.0,0.0,227.0,0.0,2.0,5430.0,14.0,400.0,177.0,1879.0,22276.0,20856.0,17680.0,267.60095373,1.99,533.02,215.0,2.0,283.0,,,,13.0,22.0,1320.9475222,12.98,17147.16,16749.0,1879.0,6.0,0.0,392.0,0.0,3176.0,843.0,1851.0,249.0,232.0,1329.0,91.0,15.0,77.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-2857.0,-4186.0,-4277.0,-3791.4553509999996,1.1,-4185.62,-3880.8599,1.1,-4276.93,55969.0,0.0,42377.0,7825.0,12699.0,18542.0,3312.0,13592.0,10710.0,0.0,0.0,2882.0,0.0,0.0,0.0,55969.0,-119604.0,49146.0,-116003.0,-117332.0,-1694.0,113768.0,2.0327039197,55968.73,113767.86,3383.0,3385.0,63.0,0.0,0.0,63.0,68.0,68.0,0.0,0.0,0.0,11.0,796.0,1087.0,1893.0,0.0,0.0,1288.0,1288.0,0.0,0.0,0.0,73.0,0.0,0.0
2008,(MLT) Malta,(7) Granivores,250,40 - <100,0.4293,99.3,2.0,5385.17,1.48,4067.67,0.52,1317.5,1.18,0.94,0.0,0.02,0.0,0.13,0.12,0.05,0.02,0.02,0.0,0.78,0.09,0.0,0.09,0.0,137.94,0.12,0.0,0.0,1.4,0.13,82.86,52.88,,0.0,0.0,,0.0,0.0,2.9462702372000003,0.41,1.2,10390.0,0.12,1246.8,,0.0,0.0,,0.0,0.0,120216.0,0.8870408031999999,135524.9,120216.12,3430.0,3131.9187274,1.1,3430.33,0.0,0.0,0.0,137.0,0.0,0.0,0.0,1677.0,82.0,33.0,791.0,9.0,661.0,40.0,116565.0,845.06730605,137.94,116564.8,-10232.0,615.0,995.0,44996.0,34.0,21228.0,45401.0,631.0,2665.0,221.0,369.0,318.0,135525.0,121778.0,104369.0,580.59819903,1.18,686.18,236.0,2.0,139.0,,,,102.0,209.0,751.67577389,137.94,103682.8,3389.0,314.0,95375.0,1.0,4919.0,0.0,17409.0,4514.0,9311.0,1376.0,2208.0,5811.0,7936.0,6992.0,211.0,733.0,733.0,237.0,0.0,132.0,132.0,0.0,0.0,0.0,31916.0,26105.0,18301.0,13062.279599,2.0,26105.26,15273.273122999999,1.48,22643.09,546795.0,0.0,486226.0,153840.0,258992.0,54015.0,19379.0,60569.0,45566.0,0.0,0.0,15003.0,20918.0,8362.0,12556.0,525878.0,-2620.0,399131.0,8633.0,2822.0,34027.0,18402.0,0.0336548936,546795.5,18402.34,33478.0,33715.0,449.0,0.0,0.0,449.0,27666.0,24.0,0.0,0.0,27642.0,36.0,133.0,5130.0,5300.0,0.0,0.0,277.0,277.0,0.0,0.0,0.0,24.0,0.0,0.0
2008,(MLT) Malta,(8) Mixed,130,15 - <40,0.4293,33.2,1.33,2980.52,1.01,2334.14,0.32,646.38,3.83,3.38,0.0,0.2,0.0,0.58,0.15,0.37,0.08,0.29,0.0,2.22,0.3,0.0,0.3,0.0,18.59,2.77,0.0,0.0,3.47,1.25,7.05,3.12,,0.0,0.0,,0.0,0.0,2.4920094766,1.75,4.35,5492.019544,2.77,15212.48,,0.0,0.0,,0.0,0.0,39136.0,1.0812671617,36194.58,39136.01,9996.0,2830.1184404,3.53,9996.32,0.0,0.0,0.0,859.0,0.0,0.0,0.0,5941.0,32.0,76.0,893.0,207.0,1587.0,402.0,27383.0,1472.8454257,18.59,27382.69,-918.0,7190.0,1173.0,5579.0,342.0,6101.0,144.0,4618.0,2235.0,1757.0,1505.0,729.0,36195.0,29838.0,24502.0,712.3063528,3.83,2731.12,744.0,4.0,752.0,,,,397.0,837.0,1170.9791474,18.59,21770.48,11365.0,711.0,8986.0,14.0,1420.0,0.0,5337.0,1515.0,2767.0,193.0,862.0,2551.0,3805.0,3438.0,260.0,107.0,107.0,2.0,0.0,359.0,359.0,0.0,0.0,0.0,19893.0,17342.0,13896.0,13015.555677,1.33,17342.06,9471.696262000001,1.01,9586.07,212342.0,0.0,194714.0,98229.0,56583.0,30505.0,9397.0,17628.0,9933.0,0.0,0.0,7695.0,4277.0,4025.0,252.0,208065.0,-1711.0,119392.0,2953.0,402.0,15608.0,13986.0,0.06586300099999999,212342.43,13985.51,10595.0,10597.0,1424.0,0.0,0.0,1424.0,4088.0,298.0,0.0,0.0,3790.0,0.0,830.0,1154.0,1984.0,0.0,0.0,2553.0,2553.0,0.0,0.0,0.0,548.0,0.0,0.0
2008,(NED) Netherlands,(1) Fieldcrops,7410,200 - <500,2.20371,158.4,1.75,3715.43,1.24,2689.97,0.51,1025.47,55.83,21.8,19.17,23.51,0.01,6.2,0.0,0.04,0.01,0.0,0.03,3.08,0.74,0.0,0.74,0.0,2.78,0.16,0.0,0.0,0.8,1.37,0.29,0.0,88.787749905,13.69,1215.4,121.87005137,0.77,94.33,1.4219569257,1.64,2.33,7893.9597315,0.16,1282.79,,0.0,0.0,,0.0,0.0,255070.0,1.1018159323999999,231500.0,255070.35,204795.0,3938.2204219000005,52.0,204795.4,24530.0,672.0,15.0,89490.0,18987.0,612.0,15095.0,47384.0,148.0,0.0,0.0,0.0,1642.0,6235.0,8169.0,1060.4833746,2.78,2947.62,-244.0,469.0,346.0,125.0,664.0,0.0,0.0,973.0,5592.0,42106.0,3.0,8792.0,231500.0,141102.0,75781.0,1282.2036905999998,55.83,71584.21,29810.0,8755.0,12878.0,,,,18182.0,10714.0,632.66998519,2.78,1758.51,1059.0,37.0,2105.0,0.0,1034.0,0.0,65321.0,20692.0,14337.0,12130.0,18163.0,34904.0,55493.0,14148.0,17818.0,23527.0,19847.0,3847.0,-406.0,-542.0,20.0,0.0,-561.0,0.0,130152.0,95248.0,39213.0,54317.347604999995,1.75,95247.56,31621.889955000002,1.24,39212.58,1750165.0,0.0,1498529.0,1212404.0,139676.0,145263.0,1186.0,251636.0,1955.0,70226.0,0.0,179455.0,496981.0,452165.0,44816.0,1253184.0,85417.0,533963.0,43753.0,8849.0,71015.0,44936.0,0.0256755378,1750165.29,44936.43,16184.0,20437.0,2001.0,0.0,0.0,2001.0,15.0,0.0,15.0,0.0,0.0,1199.0,0.0,7.0,1205.0,6.0,8.0,15789.0,15556.0,0.0,233.0,0.0,1413.0,0.0,0.0
2008,(NED) Netherlands,(2) Horticulture,8700,200 - <500,2.20371,667.3,6.34,13274.35,1.75,4071.68,4.59,9202.67,8.67,4.1,0.52,0.55,0.0,5.35,0.0,1.26,0.03,0.0,1.23,0.5,0.15,0.0,0.15,0.0,2.17,0.11,0.0,0.0,0.17,0.03,1.79,0.07,78.817404242,0.24,18.6,127.11111111,0.0,0.47,2.252234428,0.14,0.31,8156.217483600001,0.11,891.52,,0.0,0.0,,0.0,0.0,767916.0,1.031141833,744724.1,767916.16,682436.0,79543.24386799999,8.17,650023.8,795.0,252.0,0.0,2621.0,322.0,0.0,105.0,580663.0,1650.0,0.0,0.0,0.0,211.0,95818.0,2166.0,938.78794953,2.17,2039.14,445.0,330.0,91.0,1644.0,13.0,-39.0,0.0,0.0,127.0,83314.0,2.0,975.0,744724.0,456031.0,203233.0,21756.605853999998,8.67,188626.0,110085.0,974.0,11188.0,,,,13022.0,65626.0,782.92176938,2.17,1700.58,111.0,1.0,1363.0,0.0,228.0,1611.0,252798.0,30716.0,134286.0,29741.0,58054.0,89989.0,198704.0,139529.0,16774.0,42401.0,36967.0,4550.0,319.0,-293.0,32.0,0.0,-325.0,0.0,311964.0,221975.0,22978.0,34984.671007,6.34,221975.3,13120.520961,1.75,22978.46,1724898.0,0.0,1368613.0,747153.0,292879.0,328130.0,452.0,356285.0,955.0,131342.0,0.0,223988.0,956410.0,751798.0,204612.0,768488.0,-21428.0,984197.0,100009.0,10020.0,102420.0,74788.0,0.0433576506,1724898.43,74787.54,79.0,4310.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,610.0,0.0,28.0,638.0,0.0,74.0,652.0,635.0,0.0,17.0,0.0,2944.0,0.0,0.0
2008,(NED) Netherlands,(4) Other permanent crops,1400,15 - <40,2.20371,207.2,3.46,7288.51,1.36,3081.71,2.1,4206.8,13.77,3.81,0.53,0.15,0.0,0.08,0.04,12.06,12.03,0.0,0.03,0.21,0.41,0.0,0.41,0.0,1.58,0.0,0.0,0.0,0.47,0.29,0.81,0.0,66.526256188,0.47,31.37,,0.0,0.0,6.2107854371,0.12,0.76,,0.0,0.0,,0.0,0.0,,0.0,0.0,301714.0,1.25616512,240186.9,301714.37,258678.0,19797.02991,13.07,258678.3,478.0,0.0,0.0,0.0,216.0,0.0,0.0,222.0,234110.0,0.0,477.0,0.0,0.0,23174.0,23822.0,613.29798036,1.58,966.59,477.0,0.0,41.0,0.0,145.0,0.0,0.0,0.0,23636.0,19214.0,3.0,0.0,240187.0,123333.0,63877.0,3915.1361546999997,13.77,53899.28,5907.0,0.0,5852.0,,,,17399.0,24741.0,145.09849511,1.58,228.68,150.0,0.0,8032.0,0.0,1796.0,0.0,59457.0,15341.0,9292.0,6907.0,27917.0,46048.0,70806.0,50416.0,3749.0,16641.0,13858.0,2723.0,1129.0,-1277.0,0.0,0.0,-1277.0,0.0,178522.0,132474.0,60392.0,38250.312799,3.46,132473.85,44314.931021,1.36,60391.56,1076058.0,0.0,854008.0,658871.0,101121.0,93886.0,130.0,222050.0,3903.0,74815.0,0.0,143332.0,317643.0,273974.0,43669.0,758416.0,18299.0,643089.0,36889.0,-9158.0,93123.0,49475.0,0.0459783955,1076058.32,49475.43,141.0,1734.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.0,0.0,37.0,296.0,91.0,0.0,483.0,472.0,0.0,10.0,0.0,864.0,0.0,0.0
2008,(NED) Netherlands,(5) Milk,17780,200 - <500,2.20371,227.5,1.65,3911.82,1.51,3641.5,0.14,270.31,45.59,17.12,0.59,0.51,0.04,0.05,0.0,0.02,0.01,0.0,0.0,43.79,0.03,0.0,0.03,0.0,107.33,72.78,0.0,0.0,30.34,0.91,3.21,0.03,77.875136826,0.38,29.72,88.775510204,0.02,1.79,2.3743451649000002,43.81,104.03,7796.9927706,72.78,567441.59,,0.0,0.0,,0.0,0.0,249029.0,1.1161357802,223117.0,249028.84,3996.0,88.89040921899999,44.96,3996.28,566.0,0.0,0.0,1193.0,614.0,0.0,0.0,263.0,149.0,0.0,0.0,0.0,1141.0,70.0,226162.0,2107.1918224,107.33,226162.0,3314.0,207993.0,14651.0,2665.0,465.0,-6.0,32.0,0.0,362.0,18871.0,87.0,1282.0,223117.0,146116.0,84997.0,251.52843717,45.59,11467.96,2340.0,61.0,6246.0,,,,1363.0,1519.0,685.08640296,107.33,73529.37,52235.0,1221.0,2118.0,0.0,19177.0,0.0,61119.0,18751.0,10747.0,14793.0,16828.0,31457.0,45544.0,3547.0,10523.0,31474.0,28355.0,2875.0,-68.0,-3038.0,221.0,0.0,-3259.0,0.0,124938.0,93481.0,44899.0,56757.823524,1.65,93481.41,29695.947487,1.51,44899.43,2150313.0,0.0,1961216.0,1574028.0,198015.0,117210.0,71963.0,189096.0,27113.0,1013.0,0.0,160971.0,662080.0,617570.0,44510.0,1488233.0,83624.0,555294.0,83843.0,52387.0,73092.0,40821.0,0.0189837722,2150312.79,40821.05,22025.0,24969.0,54.0,0.0,0.0,54.0,-652.0,-1855.0,1086.0,0.0,117.0,2073.0,0.0,208.0,2281.0,212.0,11.0,21623.0,21374.0,0.0,249.0,0.0,1438.0,0.0,0.0
2008,(NED) Netherlands,(6) Other grazing livestock,7030,40 - <100,2.20371,166.7,1.77,3816.64,1.23,2739.28,0.54,1077.37,40.6,27.05,0.7,0.47,0.0,0.02,0.0,0.0,0.0,0.0,0.0,38.65,0.46,0.0,0.46,0.0,99.48,3.07,0.0,0.0,74.91,14.01,1.17,0.0,83.298146319,0.46,38.73,,0.0,0.0,2.4552917166999997,36.94,90.7,7062.7091995,3.07,21666.69,,0.0,0.0,,0.0,0.0,175270.0,0.9251398744,189452.8,175270.36,7007.0,175.83263472,39.85,7007.46,753.0,122.0,0.0,0.0,600.0,0.0,336.0,147.0,0.0,0.0,0.0,0.0,4918.0,131.0,93695.0,941.89398113,99.48,93694.96,-1345.0,8228.0,27878.0,401.0,4750.0,0.0,6.0,26083.0,26349.0,74568.0,9.0,666.0,189453.0,116300.0,54412.0,124.46468094,40.6,5053.27,1335.0,13.0,1659.0,,,,841.0,1219.0,496.18789765,99.48,49358.32,33305.0,652.0,362.0,0.0,15691.0,1.0,61888.0,17123.0,10665.0,15575.0,18525.0,29268.0,43885.0,21470.0,6106.0,16309.0,15152.0,1939.0,-976.0,-425.0,0.0,0.0,-425.0,0.0,76359.0,47091.0,2780.0,26606.566667,1.77,47090.81,2255.424109,1.23,2780.1,916842.0,0.0,793928.0,523135.0,151907.0,97868.0,21017.0,122914.0,33109.0,852.0,0.0,88953.0,325805.0,289570.0,36235.0,591037.0,13264.0,391291.0,11520.0,-17748.0,33272.0,18328.0,0.019989883899999998,916842.17,18327.57,17388.0,20303.0,0.0,0.0,0.0,0.0,7762.0,-84.0,7846.0,0.0,0.0,3229.0,0.0,70.0,3299.0,164.0,0.0,9052.0,8845.0,0.0,207.0,0.0,26.0,0.0,0.0
2008,(NED) Netherlands,(7) Granivores,6830,200 - <500,2.20371,443.2,1.52,3372.43,1.22,2748.36,0.31,624.08,9.67,2.69,1.63,1.04,0.05,0.12,0.0,0.0,0.0,0.0,0.0,5.02,0.04,0.0,0.04,0.0,457.16,1.04,0.0,0.0,2.5,0.68,311.8,140.42,85.991613216,0.75,64.46,110.28068063,0.46,50.72,1.9594956416,2.15,4.22,6937.2122819999995,1.04,7182.35,,0.0,0.0,,0.0,0.0,569570.0,1.0170711833,560010.2,569570.26,8784.0,1086.8361999,7.81,8490.69,1815.0,42.0,76.0,2510.0,1014.0,0.0,0.0,364.0,0.0,0.0,0.0,0.0,2569.0,471.0,535902.0,1172.2517473,457.16,535902.1,16170.0,2592.0,1625.0,339756.0,471.0,81576.0,97969.0,0.0,11912.0,24884.0,3.0,932.0,560010.0,466388.0,400122.0,407.00590957,9.67,3935.16,1319.0,219.0,914.0,,,,1043.0,660.0,866.63318037,457.16,396186.7,3610.0,25.0,342158.0,688.0,50419.0,0.0,66266.0,16465.0,20526.0,6468.0,22807.0,43286.0,50336.0,11259.0,4324.0,34753.0,32681.0,2788.0,-96.0,-361.0,87.0,0.0,-448.0,0.0,107158.0,63872.0,13175.0,41910.909323,1.52,63872.17,10833.748491,1.22,13175.3,1385287.0,0.0,1165925.0,614129.0,425070.0,67928.0,58798.0,219361.0,101252.0,1595.0,0.0,116514.0,703321.0,586946.0,116375.0,681966.0,40144.0,736922.0,39697.0,-3589.0,40519.0,49905.0,0.0360251523,1385286.56,49905.16,3976.0,6860.0,85.0,0.0,0.0,85.0,1975.0,-22.0,308.0,0.0,1689.0,224.0,0.0,18.0,242.0,369.0,0.0,2511.0,2425.0,0.0,86.0,0.0,1677.0,0.0,0.0
2008,(NED) Netherlands,(8) Mixed,3230,40 - <100,2.20371,318.6,1.91,4233.23,1.57,3557.77,0.34,675.45,46.27,21.72,4.88,7.76,0.0,2.83,0.0,0.24,0.15,0.0,0.09,27.57,0.05,0.0,0.05,0.0,204.39,32.12,0.0,0.0,32.08,2.15,92.47,45.18,80.78596322,2.98,241.12,89.777427018,0.24,21.8,2.4230057878999998,27.38,66.35,8160.7020324000005,32.12,262132.89,,0.0,0.0,,0.0,0.0,352987.0,1.0190806897,346377.5,352986.59,53087.0,1226.3309154,43.29,53087.1,5422.0,732.0,0.0,17840.0,6219.0,190.0,1125.0,14875.0,2634.0,0.0,0.0,0.0,2736.0,1315.0,265882.0,1300.8589375,204.39,265881.7,5685.0,96515.0,13372.0,76500.0,1486.0,9513.0,55432.0,0.0,13062.0,34018.0,35.0,1792.0,346377.0,250680.0,177034.0,551.63430136,46.27,25523.92,8136.0,819.0,6393.0,,,,6633.0,4362.0,741.28006414,204.39,151509.7,28796.0,520.0,99948.0,453.0,22765.0,0.0,73647.0,19856.0,16697.0,15882.0,21213.0,37422.0,58275.0,8099.0,13725.0,36451.0,30996.0,3280.0,-478.0,-1341.0,0.0,0.0,-1341.0,0.0,128148.0,90726.0,31111.0,47474.79549700001,1.91,90726.29,19757.795767,1.57,31110.55,2101841.0,0.0,1756311.0,1309610.0,285506.0,116032.0,45163.0,345530.0,54938.0,10246.0,0.0,280345.0,806376.0,692491.0,113885.0,1295466.0,53607.0,748028.0,64004.0,26582.0,62472.0,108942.0,0.051831551600000005,2101841.2,108941.69,25842.0,29600.0,399.0,0.0,0.0,399.0,1510.0,-716.0,2226.0,0.0,0.0,9422.0,0.0,3.0,9425.0,160.0,0.0,18010.0,17772.0,0.0,239.0,0.0,97.0,0.0,0.0
2008,(OST) Austria,(1) Fieldcrops,12500,200 - <500,13.7603,45.5,1.06,2376.1,0.94,2105.05,0.13,271.05,46.64,19.98,29.7,10.85,1.4,0.7,0.29,0.14,0.13,0.0,0.01,2.65,1.44,0.77,2.21,3.83,1.42,0.02,0.0,0.0,0.49,0.05,0.68,0.16,54.661665488999994,13.67,747.03,121.2528201,4.45,540.06,0.8871544197,0.63,0.56,6226.5512533,0.02,133.8,,0.0,0.0,,0.0,0.0,68302.0,1.1794943659000001,57907.56,68301.64,54383.0,1224.1313645999999,44.43,54382.55,28007.0,340.0,1463.0,4873.0,7215.0,5159.0,385.0,4838.0,633.0,0.0,1836.0,0.0,229.0,867.0,1336.0,930.94143201,1.42,1324.98,-158.0,57.0,357.0,550.0,25.0,126.0,201.0,0.0,19.0,12584.0,768.0,489.0,57908.0,37196.0,14801.0,303.71466289,46.64,14164.85,5423.0,259.0,5258.0,,,,3027.0,456.0,412.63367435,1.42,587.29,79.0,34.0,459.0,129.0,49.0,48.0,22395.0,6013.0,5744.0,5126.0,5512.0,12705.0,8006.0,1748.0,4702.0,1556.0,224.0,1286.0,2320.0,-2230.0,340.0,0.0,-2570.0,0.0,60001.0,47296.0,37059.0,44438.044245,1.06,47295.63,39510.418782,0.94,37059.02,323459.0,0.0,218934.0,67103.0,91097.0,60532.0,202.0,104525.0,562.0,6525.0,0.0,97439.0,26248.0,19013.0,7235.0,297211.0,6040.0,256145.0,17012.0,4307.0,48154.0,33167.0,0.1025375198,323458.92,33166.68,28895.0,27861.0,282.0,104.0,0.0,178.0,68.0,0.0,66.0,1.0,1.0,10675.0,566.0,26.0,11267.0,1353.0,140.0,14725.0,14483.0,0.0,242.0,0.0,25.0,0.0,0.0
2008,(OST) Austria,(2) Horticulture,460,< 15,13.7603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,(OST) Austria,(3) Wine,7580,100 - <200,13.7603,83.2,1.61,3611.83,1.36,3072.46,0.25,539.36,18.08,6.41,8.05,2.55,0.18,0.05,5.28,0.11,0.11,0.0,0.0,1.05,0.45,0.51,0.96,1.72,0.52,0.07,0.0,0.0,0.1,0.07,0.23,0.05,50.192414041999996,3.97,199.35,100.42209485,0.87,87.44,1.0363442914,0.22,0.23,2066.0125768,0.07,135.85,,0.0,0.0,,0.0,0.0,65383.0,1.2827417378000001,50971.39,65383.13,53621.0,3132.0434628000003,17.12,53621.26,6060.0,60.0,156.0,184.0,797.0,1521.0,92.0,322.0,499.0,0.0,43491.0,0.0,13.0,582.0,400.0,768.06699855,0.52,399.08,59.0,55.0,59.0,191.0,31.0,-3.0,64.0,0.0,2.0,11362.0,990.0,231.0,50971.0,31410.0,9358.0,503.51794668,18.08,9103.15,1335.0,52.0,1694.0,,,,2285.0,3789.0,457.76480231,0.52,237.85,47.0,28.0,151.0,54.0,39.0,17.0,22052.0,5154.0,3482.0,2894.0,10523.0,12214.0,7347.0,3422.0,1621.0,2304.0,1287.0,827.0,2705.0,-690.0,1206.0,0.0,-1896.0,0.0,46201.0,33987.0,25950.0,21071.340775999997,1.61,33987.0,19060.759035,1.36,25949.97,305641.0,0.0,203236.0,49913.0,97446.0,55753.0,124.0,102404.0,191.0,37340.0,0.0,64873.0,41446.0,35123.0,6323.0,264194.0,2600.0,277150.0,15569.0,3356.0,35105.0,24923.0,0.0815423355,305640.67,24922.65,12228.0,10349.0,73.0,20.0,0.0,53.0,18.0,0.0,18.0,0.0,0.0,5509.0,95.0,0.0,5604.0,495.0,226.0,3917.0,3806.0,0.0,111.0,0.0,17.0,0.0,0.0
2008,(OST) Austria,(4) Other permanent crops,2030,40 - <100,13.7603,60.5,1.91,4183.25,1.27,2819.37,0.64,1363.87,8.76,1.82,1.03,0.35,0.0,0.0,0.31,5.23,5.18,0.0,0.05,1.51,0.2,0.08,0.28,5.31,0.81,0.04,0.0,0.0,0.02,0.0,0.26,0.46,43.988621625,0.38,16.58,92.27862804200001,0.35,32.53,0.1336898396,0.47,0.06,8529.4117647,0.04,365.0,,0.0,0.0,,0.0,0.0,77806.0,1.594797908,48787.15,77805.65,66124.0,7799.3116464,8.48,66124.45,1213.0,-4.0,0.0,85.0,0.0,825.0,0.0,0.0,56423.0,0.0,2664.0,0.0,23.0,4894.0,1662.0,2043.9593892,0.81,1662.08,-70.0,120.0,14.0,277.0,0.0,1219.0,31.0,0.0,0.0,10019.0,1244.0,179.0,48787.0,25765.0,7532.0,719.53653906,8.76,6299.99,681.0,6.0,1217.0,,,,3601.0,802.0,1486.6878412,0.81,1208.92,83.0,42.0,1077.0,45.0,48.0,23.0,18234.0,4595.0,2429.0,2211.0,8998.0,11836.0,11186.0,8749.0,1333.0,1104.0,-28.0,539.0,5868.0,-1441.0,1727.0,0.0,-3168.0,0.0,62968.0,51132.0,38505.0,26839.23401,1.91,51132.1,30340.759406999998,1.27,38505.14,272974.0,0.0,183623.0,74260.0,75487.0,33787.0,90.0,89351.0,111.0,14266.0,0.0,74974.0,23649.0,17327.0,6322.0,249325.0,20835.0,233908.0,21335.0,9499.0,49707.0,31419.0,0.1150993482,272974.13,31419.14,10928.0,5598.0,21.0,0.0,0.0,21.0,23.0,0.0,23.0,0.0,0.0,3283.0,276.0,19.0,3578.0,573.0,163.0,963.0,927.0,0.0,37.0,0.0,277.0,0.0,0.0
2008,(OST) Austria,(5) Milk,27810,500 - <1000,13.7603,39.1,1.62,3727.66,1.59,3657.81,0.03,69.85,27.56,6.54,2.42,0.29,0.05,0.0,0.0,0.01,0.0,0.0,0.0,24.76,0.06,0.01,0.07,14.01,25.82,14.8,0.0,0.0,10.3,0.18,0.28,0.17,55.140718201000006,0.46,25.18,114.29737695,0.21,23.47,1.0191139864,24.81,25.29,6379.4712028,14.8,94439.91,,0.0,0.0,,0.0,0.0,65220.0,1.2925279613,50459.3,65220.06,1984.0,72.169201647,27.49,1983.75,1063.0,5.0,37.0,173.0,25.0,174.0,72.0,6.0,83.0,0.0,3.0,0.0,101.0,280.0,46777.0,1811.9879016,25.82,46777.49,235.0,36646.0,8719.0,195.0,67.0,72.0,305.0,546.0,228.0,16459.0,1590.0,3184.0,50459.0,33429.0,14149.0,60.688042968999994,27.56,1672.33,693.0,14.0,739.0,,,,189.0,52.0,479.92626529,25.82,12389.57,9345.0,2699.0,352.0,98.0,2692.0,87.0,19280.0,5899.0,4025.0,3044.0,6312.0,13847.0,3183.0,417.0,1005.0,1760.0,880.0,933.0,3228.0,-878.0,2242.0,0.0,-3119.0,0.0,51266.0,37419.0,33358.0,23057.814172,1.62,37418.59,20978.425389,1.59,33357.95,413063.0,0.0,340065.0,111886.0,155342.0,59378.0,13459.0,72998.0,9827.0,2630.0,0.0,60541.0,37797.0,28953.0,8844.0,375266.0,-8099.0,296368.0,25318.0,11471.0,45076.0,26911.0,0.0651504261,413063.41,26911.26,19475.0,17179.0,30.0,2.0,0.0,27.0,477.0,-504.0,904.0,0.0,77.0,5435.0,3945.0,74.0,9454.0,1008.0,323.0,5653.0,5453.0,0.0,200.0,0.0,235.0,0.0,0.0
